board_state,action
200210135ac47be,3
2001220035ac47be,3
2100310035ac47be,0
1000220045ac47be,3
1000310045ac47be,2
1001003145ac47be,3
2000311045ac47be,3
2010320045ac47be,3
2100320145ac47be,3
2100321145ac47be,3
2110322045ac47be,0
111222035ac57be,0
111222135ac57be,0
1110222235ac57be,3
2100331035ac57be,0
100231145ac57be,2
101023245ac57be,3
2010232045ac57be,3
2110232045ac57be,0
111332045ac57be,3
2101420045ac57be,0
110220155ac57be,0
101021125ac67be,0
110021225ac67be,3
2000212125ac67be,0
1000212135ac67be,2
11212135ac67be,0
1010212235ac67be,2
12021335ac67be,3
1202213035ac67be,2
1013021335ac67be,0
1000122435ac67be,0
100222435ac67be,2
1001023435ac67be,2
2123435ac67be,3
2020123435ac67be,2
1003123435ac67be,0
13223435ac67be,3
1310334035ac67be,2
131014435ac67be,3
1310150135ac67be,0
1000231136ac67be,2
1001023236ac67be,3
2001232036ac67be,2
1021023236ac67be,2
121123236ac67be,1
1121323266ac27be,2
221323217ac27be,0
1021303213ac28be,3
1210421013ac28be,0
1000432113ac28be,0
1010402114ac28be,2
12042114ac28be,3
1201421014ac28be,2
1121042114ac28be,2
1221042114ac28be,2
131142114ac28be,3
1311142114ac28be,0
1010132225ac28be,0
11032225ac38be,2
2103325ac38be,2
2101425ac38be,2
2012425ac38be,3
2000124125ac38be,2
1002124125ac38be,3
1201124125ac38be,3
1211124125ac38be,3
1221124125ac38be,3
1311124125ac38be,3
1321124125ac38be,0
321224225ac38be,2
321134225ac38be,0
121144225ac38be,3
1211152025ac38be,0
110222126ac38be,0
110222136ac38be,3
2100321036ac38be,0
101221036ac48be,3
2000311036ac48be,3
2000321036ac48be,0
1221046ac48be,3
1100310046ac48be,3
2010310046ac48be,3
2101310046ac48be,3
2210310046ac48be,0
1200211036ac58be,3
1200221036ac58be,3
1200311036ac58be,0
200111146ac58be,3
2001220046ac58be,0
10320146ac58be,0
100321146ac58be,3
1100322046ac58be,3
2000330146ac58be,3
2000410146ac58be,3
2000420146ac58be,3
2020421046ac58be,0
21221056ac58be,3
2101310056ac58be,3
2200311056ac58be,0
210211036ac68be,2
1021002236ac68be,3
1210301036ac68be,3
1210310136ac68be,0
201111146ac68be,3
2101220046ac68be,0
100322146ac68be,3
1001331046ac68be,0
1010331146ac68be,0
1010332146ac68be,3
2010421046ac68be,3
2100421146ac68be,3
2102422046ac68be,0
110222256ac68be,2
2013356ac68be,2
1002001456ac68be,2
12011456ac68be,0
102012456ac68be,2
12112456ac68be,2
112022456ac68be,3
2200340156ac68be,3
3000341156ac68be,0
1000441156ac68be,3
1100520056ac68be,0
1100120066ac68be,0
100020126ac78be,3
1000211026ac78be,0
1000111036ac78be,0
10211036ac78be,2
11002236ac78be,2
2100336ac78be,2
102001336ac78be,0
1002011336ac78be,0
12111336ac78be,0
1002112336ac78be,0
12212336ac78be,3
1201212336ac78be,2
1121212336ac78be,3
2211212336ac78be,0
1211312336ac78be,3
1222312336ac78be,2
1123312336ac78be,0
1000123446ac78be,2
11123446ac78be,3
2010123446ac78be,2
121123446ac78be,3
1211123446ac78be,3
1221123446ac78be,0
121233446ac78be,2
121124446ac78be,2
1121012546ac78be,0
21123546ac78be,3
2110123546ac78be,2
122123546ac78be,2
113123546ac78be,2
1023123546ac78be,0
2023223546ac78be,3
3300335146ac78be,0
1000445146ac78be,2
201055146ac78be,2
21016146ac78be,3
2110161046ac78be,3
2200161146ac78be,0
2100121147ac78be,2
21112247ac78be,2
1021002347ac78be,3
1211230047ac78be,0
1210231147ac78be,2
121223247ac78be,2
1121033247ac78be,1
1121433277ac18be,2
1221044208ac18be,0
121024204ac29be,1
2121124204ac09be,0
2121024224ac19be,3
2121242124ac19be,0
10213235ac19be,2
1001213235ac19be,2
12213235ac19be,0
110213335ac19be,2
1002021435ac19be,0
102121435ac19be,2
1012121435ac19be,0
1002222435ac19be,2
1012023435ac19be,0
112123435ac19be,3
2201123435ac19be,0
2101133435ac19be,3
2200144135ac19be,3
3100151035ac19be,0
3100111036ac19be,3
3100210236ac19be,0
3000221236ac19be,2
13031236ac19be,0
3132236ac19be,2
3113336ac19be,0
1000113436ac19be,0
100213436ac19be,2
101213436ac19be,2
1002213436ac19be,2
112213436ac19be,2
122213436ac19be,0
122223436ac19be,1
2122323416ac19be,1
2122323426ac19be,2
1213323426ac19be,0
1113333426ac19be,2
123134426ac19be,1
1123234416ac19be,2
1223023516ac19be,2
1133023516ac19be,0
113024516ac29be,1
1113224526ac09be,0
1113024516ac39be,0
113124526ac39be,1
1113224536ac19be,2
1123034536ac19be,1
1123334516ac19be,1
1123334526ac19be,2
223144526ac19be,1
1223244516ac19be,0
1223144526ac29be,0
1223044526ac39be,0
1223144526ac39be,1
2223244536ac19be,1
3223344516ac19be,1
4223244506ac19be,1
4223244516ac19be,1
4223244526ac19be,1
4223344516ac19be,1
4223344526ac19be,3
4331355026ac19be,3
4411360026ac19be,3
5200361026ac19be,0
5000321127ac19be,3
5000322127ac19be,3
5001331027ac19be,3
5120410027ac19be,0
5001422027ac19be,0
5010422127ac19be,3
5101431027ac19be,0
5101431127ac19be,2
52143227ac19be,0
150143327ac19be,2
15114427ac19be,2
15102527ac19be,2
15112527ac19be,2
15122527ac19be,2
1015013527ac19be,0
11113627ac19be,2
12023627ac19be,3
1210236027ac19be,2
121123627ac19be,3
1212123627ac19be,0
1012233627ac19be,2
2022024627ac19be,2
123024627ac19be,1
2123124627ac09be,0
1123224617ac29be,2
223134617ac29be,0
223234627ac29be,0
1223034627ac39be,0
1223134627ac39be,2
1133134627ac39be,2
124134627ac39be,3
1241134627ac39be,0
1201235627ac39be,2
1121235627ac39be,2
1221235627ac39be,2
1131235627ac39be,1
1131335637ac19be,1
1131435617ac19be,1
1131435627ac19be,3
2311435627ac19be,0
2111445627ac19be,2
2212055627ac19be,0
1212055637ac19be,1
1212355617ac19be,2
1212236617ac19be,0
1212136627ac29be,0
1212036627ac39be,3
1212371027ac39be,0
1100322228ac39be,2
1002032328ac39be,0
102132328ac39be,3
1210132328ac39be,2
1121132328ac39be,0
1101233328ac39be,2
12123428ac39be,3
1210123428ac39be,0
1010233428ac39be,0
110133438ac39be,0
110133418ac49be,0
1110033428ac49be,0
1110133428ac49be,0
111233428ac49be,1
3111433428ac09be,2
1312044428ac09be,0
312144418ac29be,0
1312044428ac29be,1
1312344408ac19be,2
1312134508ac19be,0
112044518ac29be,1
1112244518ac09be,0
1112144528ac19be,0
1112244528ac19be,1
1112344518ac19be,0
1112144538ac29be,1
2112344528ac19be,2
222135528ac19be,1
1222235518ac19be,2
1123023618ac19be,0
123123618ac29be,3
1231123618ac29be,0
11134628ac29be,0
11134618ac39be,3
2010134618ac39be,0
110234628ac39be,2
102234628ac39be,2
112234628ac39be,1
3112334608ac19be,2
322144608ac19be,0
322044618ac29be,1
1322244618ac09be,2
133025618ac19be,0
1133025608ac29be,1
1133225618ac09be,0
1133125628ac19be,2
124125628ac19be,1
1124225618ac19be,2
224135618ac19be,0
1224035618ac29be,1
2224235618ac09be,1
3224135608ac19be,2
334135618ac19be,2
1044135618ac19be,3
1501135618ac19be,2
2151135618ac19be,0
2101236618ac29be,2
22123718ac29be,3
3010123718ac29be,0
2010323728ac29be,3
2101323728ac29be,2
122323728ac29be,2
1013323728ac29be,2
1023323728ac29be,2
1123323728ac29be,0
1123123738ac39be,0
123123728ac49be,3
1231123728ac49be,0
11234728ac49be,3
2010234728ac49be,0
11234738ac49be,3
2100234738ac49be,0
1100334738ac49be,0
110134748ac49be,0
111034718ac59be,1
1111534708ac19be,1
1111534718ac19be,1
1111534728ac19be,2
122534728ac19be,3
1301534728ac19be,0
1101544728ac19be,2
1012055728ac19be,0
112155728ac19be,1
1112255718ac19be,0
1112155728ac29be,1
2112355708ac19be,2
222236708ac19be,2
223236708ac19be,2
33236718ac19be,2
1004236718ac19be,2
214236718ac19be,1
2214236718ac09be,2
1314236718ac09be,0
1014146728ac19be,0
114246728ac19be,3
2410246728ac19be,0
110256738ac19be,3
2100256738ac19be,0
110356738ac19be,2
22356738ac19be,2
203356738ac19be,2
123356738ac19be,0
1123056748ac19be,1
1123456718ac19be,3
2231456718ac19be,1
2231456728ac19be,3
3311456728ac19be,3
4210456728ac19be,0
1210556728ac19be,3
1210667128ac19be,3
1211771028ac19be,0
1210772128ac19be,3
1210821128ac19be,2
1121082228ac19be,1
113129a219bc001e,1
11312aa210bc101e,2
23102b201bc102e,2
23102b221bc012e,0
11003203cc222e,1
2311023200cc012e,1
2311023201cc022e,0
311123201cc222e,0
1311023211cc222e,0
311123221cc222e,0
1311023211cc322e,0
2311023221cc322e,1
3311323211cc022e,2
10423232002d003e,0
1400033102d323e,2
10140004012d323e,0
10015112d323e,2
1010015022d323e,0
110015012d333e,0
1010025012d333e,0
1010005023d333e,0
10105120d334e,2
11015012d044e,0
1010015012d144e,2
1020015012d015e,2
120015112d015e,2
120215022d015e,2
120215003d115e,0
20020025023d115e,0
21025223d115e,2
220125033d025e,0
220135033d025e,2
1030135004d025e,2
130135004d125e,1
11130235004d015e,2
1230235104d015e,2
1230235114d015e,2
1230235024d115e,2
1230235024d125e,1
11230335124d005e,1
21230335024d205e,0
231135034d325e,2
1230235034d325e,1
31231235034d025e,0
1231235334d125e,2
11231235044d125e,1
21231235144d025e,1
21232235044d125e,0
11230235344d125e,1
11233235144d125e,1
11233235244d125e,2
12233235025d125e,0
10031025333d136e,2
130125234d136e,3
13001251234d136e,0
12351224d146e,2
10012351034d146e,2
222351034d146e,0
1220051244d146e,2
1130051025d146e,0
30111126d146e,3
30102100126d146e,3
31012100126d146e,3
32002110126d146e,2
1320022126d146e,2
1321003126d146e,0
10020103123d247e,2
121013123d247e,2
121023123d247e,2
122123123d247e,3
12102123123d247e,2
11212123123d247e,0
11012233123d247e,0
10012113134d247e,2
10020223134d247e,0
10020223234d247e,2
10120033234d247e,0
120133134d347e,1
11123333144d007e,2
1221044015d007e,1
12220144005d007e,0
220144025d117e,1
11220244015d107e,0
10220144025d217e,1
11222244015d017e,2
230135015d017e,0
230135015d027e,0
1230035025d027e,0
230035115d037e,0
1230035015d137e,1
12230335005d107e,2
1330045005d117e,0
10330045005d127e,1
22330045005d107e,1
22331145005d007e,0
331045225d117e,1
12332145105d207e,2
11242145015d027e,1
12242145025d017e,0
12240145125d217e,1
22242145025d117e,2
2342145025d127e,0
1340245215d137e,1
21341245015d137e,1
21342245015d237e,2
21341345015d237e,0
11342345115d237e,2
12342345025d237e,0
12340345125d337e,1
22343345125d037e,2
3342445125d037e,0
3341445225d137e,1
13342445125d137e,2
1441255125d137e,3
15011260125d137e,3
15111260125d137e,0
1100561235d237e,0
110161055d347e,2
10020161006d347e,2
120161106d347e,2
120161116d347e,0
21011127d347e,3
20012100127d347e,2
10210021127d347e,2
1210121127d347e,3
12101211127d347e,3
12101221127d347e,2
11210131127d347e,2
2212131127d347e,0
2012122123d348e,2
10210213123d348e,3
12102131123d348e,0
12102111124d348e,2
11210212124d348e,2
12210212124d348e,2
1311212124d348e,3
13121212124d348e,0
10001323234d348e,2
10011323234d348e,3
22001323234d348e,3
30011323234d348e,2
10311323234d348e,2
11311323234d348e,3
23121323234d348e,0
21121323244d348e,0
21121123234d358e,2
2221223234d358e,2
1230133234d358e,2
1231014234d358e,0
1231114234d358e,2
1231124234d358e,2
1232224234d358e,2
1232234234d358e,2
11230334234d358e,0
1231134244d358e,0
10231234244d358e,2
1231234125d358e,1
21233334055d108e,1
21233334155d018e,2
21230344016d118e,1
21231344126d008e,1
21232344226d008e,1
31232344126d008e,2
31230235126d108e,1
31232335006d108e,0
1233035216d138e,2
1231045216d138e,0
10231045226d138e,2
1231145036d138e,1
22230445006d018e,1
22230445116d008e,1
22231445116d008e,1
22232445016d108e,2
2330255016d118e,1
13330255006d108e,2
1340026016d018e,1
2341126006d008e,2
2340226016d008e,1
3340126006d108e,1
13342126006d008e,2
1442126006d018e,0
1440026016d228e,1
22441226006d008e,0
10440026206d138e,2
1150026026d138e,1
11150226036d108e,0
151126026d238e,0
151126126d238e,2
151226126d238e,2
151136126d238e,2
151236126d238e,1
23152336016d008e,2
23150246016d208e,0
150346126d318e,1
13153246116d008e,0
10151346326d118e,2
251346326d128e,3
25011346326d128e,3
25111346326d128e,1
25111346336d118e,1
25111446316d118e,2
2521156316d028e,0
120266126d328e,2
1120027126d328e,2
220127126d328e,2
10030127126d328e,2
10130127126d328e,2
10230127126d328e,2
1231127126d328e,2
1231227126d328e,2
11230137126d328e,2
12230137126d328e,0
1230237216d338e,2
11230237216d048e,1
11232237016d148e,1
11232237116d148e,2
2230337126d148e,1
22231337026d048e,0
12230337226d148e,1
12232337126d148e,1
12232337226d148e,2
1331247036d148e,1
21331247036d048e,0
1331247236d148e,3
14101247236d148e,0
4112247236d148e,2
10420347236d148e,0
21157246d148e,2
10020257246d148e,2
10120257246d148e,1
12122557106d018e,1
12122557116d018e,1
12122557126d108e,2
12121267126d018e,0
10020217137d218e,3
12202170137d218e,0
12002121138d218e,2
1122121138d218e,2
1222121138d218e,3
13202121138d218e,0
13002111133d219e,2
1130212014d219e,0
1030122024d229e,0
10030022024d239e,0
30122124d239e,2
1030013124d239e,0
1114124d239e,3
12140124d239e,2
1010214124d239e,2
21214124d239e,3
20011214124d239e,3
21101214124d239e,0
10002124234d239e,2
112124234d239e,2
1022124234d239e,2
1122124234d239e,3
22102124234d239e,3
31202124234d239e,2
13122124234d239e,0
1121324214d349e,2
1221324214d349e,0
1121334214d349e,2
1220144214d349e,0
21124225d349e,2
10020224035d349e,0
10020224135d349e,0
120224235d349e,2
10120034235d349e,0
121134235d349e,2
20120234235d349e,0
2120234335d349e,0
1120334035d449e,2
220044035d159e,1
13220544005d019e,0
221344055d119e,0
20220344055d219e,2
230235006d219e,0
1230035026d219e,1
21230235016d109e,0
1230135226d119e,0
10230235226d119e,1
13232135106d109e,2
13232135016d119e,0
1231335216d129e,1
11232335116d129e,1
11232335216d129e,1
11233335116d129e,2
2230345126d129e,2
1330345126d129e,3
14013450126d129e,2
1411345126d129e,0
1010155136d239e,3
20001602136d239e,2
1020162136d239e,3
12101620136d239e,2
1211162136d239e,2
1212262136d239e,2
1211362136d239e,3
12111362136d239e,2
11221362136d239e,0
101123237d249e,3
12002230237d249e,3
12013300237d249e,0
101201347d349e,3
10001211347d349e,2
11122347d349e,2
1010023347d349e,2
20123347d349e,3
20011230347d349e,2
10210123347d349e,3
12111230347d349e,0
20100031237d459e,2
10210031237d459e,0
201232237d459e,2
2021232237d459e,0
101333237d459e,0
111033247d459e,3
20001410247d459e,2
120141247d459e,3
12021410247d459e,2
10130141247d459e,3
23101410247d459e,2
2311141247d459e,3
23102411247d459e,3
23112420247d459e,3
23202421247d459e,0
10002331357d459e,3
10012410357d459e,0
10002111347d469e,2
10010212347d469e,3
20002121347d469e,2
20022121347d469e,0
1023121347d469e,3
12103121347d469e,0
2111121447d469e,0
2110122147d569e,3
22001310147d569e,0
2002311247d569e,3
20012320247d569e,0
1002321347d569e,3
10102321347d569e,2
10022321347d569e,2
1122321347d569e,1
21123321547d169e,2
2221421547d169e,0
1021231557d169e,2
121231167d169e,1
22121731007d019e,0
1120231277d119e,2
220231128d029e,0
220031128d139e,2
10030031128d139e,3
13103100128d139e,2
1310131128d139e,3
13111310128d139e,0
10000421228d239e,2
1010421038d239e,2
20421138d239e,0
21021148d249e,3
20101210148d249e,3
21101210148d249e,3
22001211148d249e,3
30101220148d249e,3
31021300148d249e,3
31201310148d249e,0
10203110238d259e,0
201112338d359e,0
1200112138d459e,2
122022138d459e,2
20120023138d459e,2
2120223138d459e,0
1120323138d459e,0
121123148d459e,2
121223148d459e,3
12001332148d459e,3
12011420148d459e,3
12101421148d459e,0
1101221258d459e,3
20011310258d459e,3
21001311258d459e,0
21001111238d469e,2
1210022238d469e,0
10010132238d469e,3
20101320238d469e,3
21011320238d469e,2
1220132238d469e,3
13011320238d469e,0
1002321248d469e,2
1012321248d469e,0
1010322348d469e,2
10020033348d469e,2
10120004348d469e,0
10021014348d469e,3
12012400348d469e,0
10012201358d469e,3
21003100358d469e,0
22200458d469e,3
21003000458d469e,2
211003458d469e,2
1210013458d469e,0
1210113058d569e,0
211213058d569e,0
10210213158d569e,2
11210213158d569e,1
21215213058d169e,0
11212213558d169e,2
2210313268d169e,0
211213238d179e,3
21101213238d179e,3
22011213238d179e,3
31011213238d179e,3
32101213238d179e,0
30021323238d179e,3
32101323238d179e,2
23211323238d179e,0
21011333248d179e,2
221134248d179e,2
32234248d179e,2
1030334248d179e,3
13004410248d179e,0
10104310258d179e,0
10004321258d179e,2
1014321258d179e,0
1014322258d179e,2
120433258d179e,2
120144258d179e,2
121015258d179e,2
120125258d179e,3
12001252258d179e,2
1121252258d179e,0
11101253258d179e,0
11102253258d179e,3
21003531258d179e,2
1213531258d179e,3
12113531258d179e,0
11103232268d179e,2
10123232268d179e,0
11103233268d179e,2
121324268d179e,3
12011324268d179e,3
12111324268d179e,2
11221324268d179e,2
10231324268d179e,2
11231324268d179e,0
1132334268d179e,1
31131334168d079e,1
31132334068d179e,1
31132334168d179e,0
11133334268d279e,1
11133334368d279e,1
11134334268d179e,2
1231444268d179e,1
11232444168d179e,2
12230245168d179e,3
13312450168d179e,3
14102452168d179e,0
2101552268d279e,3
21101620268d279e,0
112120178d379e,2
1020212178d379e,3
12002121178d379e,2
1122121178d379e,0
10122021128d389e,1
12122821118d309e,0
11122221188d319e,2
1221231019d319e,0
20020121123d32ae,3
31001210123d32ae,2
1310121123d32ae,3
13101211123d32ae,3
13111220123d32ae,3
13201310123d32ae,2
1321131123d32ae,2
11320231123d32ae,3
23202311123d32ae,2
2321232123d32ae,3
23221232123d32ae,3
23311232123d32ae,2
12411232123d32ae,0
20011042234d33ae,2
1210142234d04ae,0
110222035d24ae,1
22111322045d00ae,0
10110222235d14ae,0
1111222235d14ae,2
2120123235d14ae,1
22121123035d14ae,0
12120123235d24ae,0
12120123135d34ae,0
2121123235d34ae,2
12120223235d34ae,0
10121323235d34ae,2
10221323235d34ae,2
1131323235d34ae,2
1231323235d34ae,0
10001134245d34ae,2
1010234245d34ae,2
20020234245d34ae,2
1030234245d34ae,2
10130234245d34ae,0
1131034225d35ae,2
231134035d35ae,0
10230134135d35ae,1
21233334055d10ae,1
21233334155d10ae,1
21233334255d10ae,2
21230344126d01ae,0
11230344226d11ae,0
11231344226d11ae,1
21232344126d11ae,2
21230235126d12ae,1
21232335126d00ae,1
31231335026d10ae,0
10230135336d22ae,1
11233335226d02ae,2
2230345036d22ae,1
22230445026d10ae,1
22231445026d01ae,0
12230445226d11ae,0
12231445226d11ae,0
12232445226d11ae,1
12233445126d11ae,2
1330355126d12ae,3
14023600126d12ae,3
14213600126d12ae,0
101421366d23ae,2
11421237d23ae,0
10000022147d34ae,2
10013147d34ae,3
10001301147d34ae,0
101001237d35ae,3
10002001237d35ae,2
10121237d35ae,0
1122237d35ae,3
2310237d35ae,0
10010347d35ae,3
10001010347d35ae,0
20010247d45ae,3
20001010247d45ae,3
20102000247d45ae,3
21102000247d45ae,3
22012000247d45ae,3
31002001247d45ae,3
31012100247d45ae,3
32102100247d45ae,0
2103110347d45ae,3
21103200347d45ae,2
221032347d45ae,2
130132347d45ae,3
13021320347d45ae,3
13201322347d45ae,0
10002432347d45ae,2
20012432347d45ae,3
21102432347d45ae,3
22102432347d45ae,3
31102432347d45ae,3
32022432347d45ae,3
33012432347d45ae,3
41012432347d45ae,2
1422432347d45ae,3
14212432347d45ae,0
11212432357d45ae,2
12212432357d45ae,0
11212232347d46ae,2
2211332347d46ae,3
31101420347d46ae,0
30101121357d46ae,3
31012210357d46ae,3
32103100357d46ae,0
2013110457d46ae,2
211032457d46ae,0
10210032157d56ae,2
11210032157d56ae,1
21215532067d10ae,2
21210632067d11ae,2
21210632167d02ae,0
1210132277d12ae,2
1210132228d12ae,0
210132228d13ae,2
1210132038d13ae,0
10210032028d14ae,2
1211032028d14ae,2
1210132128d14ae,0
211232028d24ae,0
211032138d24ae,3
21101320138d24ae,3
22001321138d24ae,0
12221248d24ae,3
11003210248d24ae,0
1001110328d35ae,0
211128d45ae,0
111138d45ae,3
2110138d45ae,2
1022138d45ae,3
101300138d45ae,0
110248d45ae,3
2010248d45ae,3
2110248d45ae,0
10000110348d45ae,3
10202000348d45ae,3
12012000348d45ae,3
12102020348d45ae,2
1210203348d45ae,3
12102301348d45ae,3
12112310348d45ae,3
12202311348d45ae,3
13002321348d45ae,0
10012421348d45ae,3
20012421348d45ae,2
10212421348d45ae,2
11212421348d45ae,2
12212421348d45ae,3
13112421348d45ae,3
13212421348d45ae,0
10102332358d45ae,3
20002421358d45ae,2
122421358d45ae,3
12102421358d45ae,2
11212421358d45ae,0
11002132348d46ae,3
20102132348d46ae,3
21102132348d46ae,0
113232348d46ae,3
20013232348d46ae,0
112232448d46ae,0
1110232248d56ae,3
21102320248d56ae,2
221232248d56ae,0
211233248d56ae,2
211124248d56ae,2
211224248d56ae,0
1011234248d56ae,3
20021234248d56ae,2
131234248d56ae,3
13021234248d56ae,3
13211234248d56ae,1
23212234548d16ae,2
23211334548d16ae,0
22211434548d16ae,0
22211234558d16ae,0
22211334558d16ae,2
2312144068d16ae,0
311244218d17ae,2
1310125218d17ae,0
312125228d17ae,2
1312125038d17ae,0
1310225238d17ae,1
21311225138d07ae,1
21312225038d17ae,2
21311235038d17ae,0
1011245238d27ae,0
1011245138d37ae,2
10021245138d37ae,3
12101245138d37ae,2
21211245138d37ae,0
11212245238d37ae,2
22210345238d37ae,0
10210245348d37ae,2
1211245348d37ae,0
1211245148d47ae,0
1211245248d47ae,3
12111245248d47ae,2
11221245248d47ae,2
1231245248d47ae,1
11232245448d17ae,2
2231345058d17ae,0
2230345258d27ae,0
2230345158d37ae,1
12233345158d07ae,0
12231345358d17ae,1
22233345158d17ae,2
2332445158d17ae,0
2332445258d27ae,1
32332445158d07ae,0
12333445258d17ae,2
1241355258d17ae,2
11240136258d17ae,0
10241236258d17ae,3
12411236258d17ae,0
10412336258d17ae,3
14112460258d17ae,0
10101561358d17ae,3
20201561358d17ae,0
21201061368d17ae,3
21201611368d17ae,0
20211111378d17ae,2
1310022378d17ae,1
31311822008d10ae,1
31312822108d00ae,2
31310283018d10ae,2
31311283018d01ae,0
1010133329d12ae,2
10020014329d12ae,0
1021014309d13ae,2
10120024039d13ae,0
10120024009d24ae,0
10120024109d24ae,0
120024219d24ae,0
121024019d34ae,0
10120024119d34ae,0
1120024219d34ae,0
10120024229d34ae,0
10121024229d34ae,0
10122024229d34ae,0
10121024329d34ae,2
221124329d34ae,2
10030224329d34ae,2
130134329d34ae,0
130134129d44ae,2
131134129d05ae,0
130134129d25ae,1
11132234059d01ae,2
1230334259d01ae,1
21231334059d01ae,2
21230144259d01ae,1
32230544019d10ae,2
3330255019d01ae,2
10340026019d01ae,0
340026029d12ae,1
13340026009d10ae,1
23340026009d01ae,1
23340126109d00ae,2
12440126019d00ae,1
12440226019d00ae,2
11250036019d00ae,1
12250036009d01ae,1
12250136009d01ae,0
250036129d12ae,0
10250036009d23ae,2
1251036009d23ae,1
11252336009d01ae,0
10250136139d21ae,1
21252336019d01ae,2
21250246119d01ae,2
21250246129d01ae,0
1250146239d11ae,2
1252146239d02ae,1
32250346029d10ae,2
3350346129d01ae,0
350446129d11ae,0
350446129d21ae,2
10350056129d21ae,1
22352156009d10ae,1
32351156019d00ae,1
32351256009d01ae,1
33351156009d10ae,1
33352156009d01ae,1
33352256019d00ae,2
3450356019d01ae,1
4450256029d00ae,1
4450356209d00ae,1
24450356109d00ae,1
24451356009d01ae,1
24451356119d00ae,2
2551356029d10ae,2
1261356029d01ae,0
11200357029d11ae,0
21200357029d21ae,2
12120357029d21ae,1
12122357129d01ae,0
12121357229d11ae,1
22122357129d21ae,2
23122357129d21ae,0
1123457129d21ae,3
22103457129d21ae,3
31103457129d21ae,0
1114457129d21ae,2
122557129d21ae,2
10120267129d21ae,2
10220267129d21ae,1
23222167019d00ae,2
12332167019d00ae,2
1242167119d00ae,1
22241167019d00ae,2
2340267019d01ae,1
3340267109d00ae,0
340067139d12ae,1
23341267009d00ae,2
2441267009d01ae,1
13440167109d00ae,1
23440167009d01ae,1
23440267009d01ae,1
23440267119d00ae,1
23441267119d00ae,2
2351267029d02ae,0
2350067039d13ae,0
351067029d14ae,2
10350167029d14ae,2
11350167029d14ae,2
2350167229d14ae,2
2351167039d14ae,1
22350167039d14ae,1
22351167139d04ae,1
22352167039d14ae,2
13352167039d14ae,0
13351167239d14ae,0
13352167239d14ae,2
11452167239d14ae,2
12452167239d14ae,0
12451167339d14ae,1
22453167139d14ae,3
34513167139d14ae,1
44512167139d04ae,2
15512167139d04ae,0
15511167239d14ae,2
1611267239d14ae,0
11011277239d14ae,2
2120128239d14ae,1
22121128039d14ae,2
3121228039d14ae,0
3120228139d24ae,1
13122228039d14ae,2
13120238139d14ae,0
3121238139d24ae,3
31211238139d24ae,0
11213238239d24ae,0
11211238339d34ae,0
11210238239d44ae,2
2210238239d15ae,2
1310238239d15ae,0
11010248239d15ae,0
1111248239d15ae,2
20121248239d15ae,2
12121248239d15ae,0
1122348239d15ae,3
22102348239d15ae,3
31102348239d15ae,3
32102348239d15ae,0
1103248349d15ae,2
10023248349d15ae,2
1123248349d15ae,2
1223248349d15ae,2
10133248349d15ae,2
10233248349d15ae,0
20231248449d15ae,2
10331248059d15ae,2
1141248059d15ae,2
1241248059d15ae,0
10240148029d26ae,0
10240148129d26ae,2
11240148129d26ae,2
2241148129d26ae,1
22242148029d16ae,1
32241148129d06ae,1
32242148129d06ae,2
13342148129d06ae,0
23341148229d16ae,2
2441248039d16ae,2
251248139d16ae,0
252248139d26ae,2
251348139d26ae,0
251048249d26ae,2
1250148249d26ae,0
1250248049d36ae,1
31250248149d06ae,0
21250248349d16ae,0
11252248349d16ae,2
22250348349d16ae,0
12252348349d16ae,3
13512348349d16ae,0
11512448349d16ae,2
12510258349d16ae,0
111368349d16ae,2
10021368349d16ae,2
1121368349d16ae,1
11123368149d16ae,0
11121368349d26ae,0
11122368349d26ae,3
21212368349d26ae,0
11213368349d26ae,0
11211368449d26ae,2
12211368059d26ae,0
2211368259d26ae,0
12210368159d36ae,0
2211368259d36ae,2
1311368259d36ae,3
13111368259d36ae,3
13211368259d36ae,0
1212468259d36ae,1
31213468059d16ae,0
11210468459d16ae,1
11214468159d16ae,2
12210568159d16ae,0
10210268169d26ae,2
11210268169d26ae,0
1210168229d27ae,2
1210168139d27ae,0
1210268139d27ae,1
11212268139d07ae,2
12210368139d07ae,0
211268049d27ae,0
211268149d27ae,3
21021268149d27ae,0
1122268249d27ae,0
11120268249d37ae,0
11121268249d37ae,0
11122268249d37ae,0
11121268349d37ae,0
1121268249d47ae,1
11122268449d27ae,2
1220368159d27ae,2
10130368159d27ae,0
131368259d27ae,0
10130368159d37ae,2
1230368159d37ae,1
11233368159d07ae,2
2231468159d07ae,1
22232468059d07ae,2
2332468259d07ae,1
32330468059d17ae,0
2331468359d17ae,3
24011468359d17ae,3
24111468359d17ae,1
25111568379d12ae,3
25211568379d12ae,0
21211668379d12ae,3
21211781379d12ae,0
21201182389d12ae,3
21222820389d12ae,0
10003132399d12ae,2
1001313203ad12ae,2
12313203ad12ae,0
10113333d12be,2
1010023034d12be,0
11123034d12be,0
110123034d22be,1
21110323024d01be,2
2120323024d21be,1
22120323124d01be,0
2121323224d11be,2
12121323034d02be,0
1120223044d22be,1
21120223144d02be,0
11120223244d12be,1
11122223144d12be,1
11122223244d12be,0
11121223344d12be,1
21123223144d22be,2
2221333015d03be,0
2221333015d13be,2
232134015d13be,1
22231334105d00be,1
22232334005d10be,1
32231334015d00be,2
